customer_id,idade,renda,plano,tempo_cliente,qtd_chamados,atraso_pagamento,churn
2233,66,7731,basic,25,8,0,1
2234,25,6751,basic,10,0,0,0
2235,48,6584,premium,57,4,0,0
2236,59,4076,premium,22,9,0,1
2237,30,12935,basic,3,4,0,0
2238,32,6167,premium,27,0,0,0
2239,42,5697,basic,58,9,0,1
2240,64,14535,premium,40,7,0,1
2241,29,8587,basic,38,3,0,0
2242,52,10083,basic,54,6,0,1
2243,41,5190,premium,5,6,0,1
2244,23,5607,premium,33,5,0,0
2245,54,11468,basic,19,9,0,1
2246,61,7861,enterprise,40,7,0,1
2247,47,3920,premium,51,2,0,0
2248,27,12861,basic,5,9,0,1
2249,26,7235,premium,10,9,0,1
2250,40,10689,premium,57,0,0,0
2251,44,6436,basic,30,2,0,0
2252,46,9288,basic,19,6,1,1
2253,30,12083,premium,9,8,1,1
2254,44,13507,premium,21,7,0,1
2255,33,4695,basic,1,5,0,0
2256,53,10741,basic,14,3,0,0
2257,59,13890,basic,11,0,0,0
2258,51,10355,enterprise,5,8,0,1
2259,18,3860,premium,58,5,0,0
2260,69,4466,basic,47,4,0,0
2261,19,4636,premium,56,9,0,1
2262,69,3383,premium,15,1,0,0
2263,19,11798,basic,18,2,0,0
2264,44,14546,basic,17,8,0,1
2265,23,8719,basic,33,2,0,0
2266,22,9785,basic,11,9,0,1
2267,53,12058,basic,14,8,0,1
2268,55,7403,premium,58,0,0,0
2269,24,8141,enterprise,21,4,0,0
2270,68,9657,basic,47,7,0,1
2271,34,5960,premium,14,4,0,0
2272,34,2803,enterprise,55,2,0,0
2273,33,9381,basic,41,0,0,0
2274,41,12687,basic,51,0,0,0
2275,27,2951,premium,31,1,0,0
2276,40,4816,premium,54,2,0,0
2277,28,5418,basic,22,3,1,1
2278,20,12459,premium,29,8,0,1
2279,37,8559,premium,4,5,0,0
2280,52,8946,premium,11,1,0,0
2281,57,10388,premium,46,0,0,0
2282,36,5595,basic,20,1,1,1
2283,34,11276,basic,7,3,1,1
2284,58,2392,basic,18,7,0,1
2285,53,3478,enterprise,21,0,1,1
2286,61,12605,enterprise,43,4,0,0
2287,65,10556,premium,6,4,0,0
2288,60,4293,basic,2,1,0,0
2289,66,7703,basic,43,0,0,0
2290,39,2673,basic,9,2,0,0
2291,38,10734,basic,25,1,0,0
2292,34,11826,basic,41,7,0,1
2293,30,5619,premium,31,9,1,1
2294,56,6550,basic,8,6,0,1
2295,55,5078,premium,43,7,0,1
2296,59,7061,enterprise,3,7,1,1
2297,26,5540,premium,14,8,0,1
2298,43,5211,basic,7,0,0,0
2299,29,7592,enterprise,31,9,0,1
2300,64,13169,premium,41,4,0,0
2301,31,11915,basic,39,5,0,0
2302,25,5865,premium,9,7,0,1
2303,47,14257,premium,21,4,0,0
2304,63,4732,basic,9,2,0,0
2305,65,13839,basic,21,0,1,1
2306,22,6020,basic,14,1,1,1
2307,34,9023,basic,44,0,0,0
2308,25,4640,premium,45,3,1,1
2309,34,11906,basic,49,7,1,1
2310,45,6129,basic,12,3,1,1
2311,32,13343,basic,1,5,0,0
2312,21,3078,basic,3,1,0,0
2313,44,8526,basic,50,5,0,0
2314,20,4060,premium,54,9,1,1
2315,29,13556,basic,13,3,0,0
2316,18,7421,basic,52,4,1,1
2317,22,10768,premium,32,9,0,1
2318,40,13433,enterprise,11,6,0,1
2319,62,8963,basic,19,3,0,0
2320,58,2744,basic,16,1,1,1
2321,23,4869,basic,46,9,0,1
2322,19,4764,basic,12,6,0,1
2323,35,13884,basic,11,0,1,1
2324,51,13808,enterprise,43,5,0,0
2325,56,8200,premium,18,9,0,1
2326,60,13570,basic,15,9,0,1
2327,35,5198,enterprise,48,1,0,0
2328,26,10832,basic,55,4,0,0
2329,19,7095,basic,33,9,0,1
2330,25,5126,basic,49,7,0,1
2331,21,5250,basic,50,5,0,0
2332,62,7457,premium,35,3,0,0
2333,31,6415,basic,49,7,0,1
2334,60,4745,premium,1,5,0,0
2335,46,6343,basic,3,5,0,0
2336,46,3671,enterprise,53,9,0,1
2337,41,14605,premium,9,3,1,1
2338,60,6939,basic,43,6,0,1
2339,20,3395,basic,25,0,0,0
2340,22,9485,enterprise,47,7,0,1
2341,40,13480,basic,40,5,0,0
2342,38,6679,basic,5,8,0,1
2343,46,12988,premium,20,3,0,0
2344,56,9940,basic,42,9,0,1
2345,48,11610,basic,55,5,0,0
2346,31,5851,basic,48,2,0,0
2347,35,2480,basic,53,1,0,0
2348,57,6496,basic,57,1,0,0
2349,28,14017,basic,53,3,0,0
2350,44,12278,basic,35,5,0,0
2351,46,12194,basic,20,8,0,1
2352,57,13418,basic,30,9,0,1
2353,55,6852,enterprise,47,6,0,1
2354,42,6186,basic,26,4,0,0
2355,34,14027,basic,50,6,0,1
2356,37,9429,basic,42,3,1,1
2357,39,5873,premium,13,2,0,0
2358,29,5616,basic,55,5,0,0
2359,50,13404,basic,50,8,0,1
2360,28,2693,premium,36,0,1,1
2361,51,2802,basic,12,1,1,1
2362,57,11592,premium,14,1,0,0
2363,68,2017,premium,50,2,0,0
2364,24,4223,premium,2,1,0,0
2365,57,14878,basic,29,1,0,0
2366,22,7534,basic,37,0,0,0
2367,35,11459,basic,14,3,1,1
2368,27,8331,premium,52,7,0,1
2369,26,3177,enterprise,31,1,0,0
2370,27,4398,enterprise,4,3,0,0
2371,20,11894,basic,19,9,0,1
2372,60,3229,premium,24,1,0,0
2373,21,9730,basic,14,9,0,1
2374,38,6524,premium,56,5,0,0
2375,54,6813,basic,22,7,0,1
2376,69,14379,basic,30,3,0,0
2377,62,9877,basic,32,3,1,1
2378,25,9996,enterprise,14,3,0,0
2379,69,6554,basic,34,1,0,0
2380,51,6958,basic,21,3,0,0
2381,27,10915,basic,1,8,1,1
2382,41,2505,basic,25,0,0,0
2383,65,5084,enterprise,35,5,1,1
2384,38,9803,basic,7,6,0,1
2385,27,10105,basic,46,1,0,0
2386,63,3199,premium,39,1,0,0
2387,67,12241,basic,19,5,0,0
2388,68,9053,basic,35,2,0,0
2389,67,5090,basic,18,9,0,1
2390,63,11775,basic,39,1,1,1
2391,41,14881,basic,10,1,0,0
2392,27,7506,basic,37,3,0,0
2393,50,5684,basic,4,3,0,0
2394,29,5892,premium,1,1,0,0
2395,42,9703,premium,16,6,0,1
2396,52,2615,premium,11,3,1,1
2397,67,8284,basic,29,5,0,0
2398,33,2322,basic,10,2,0,0
2399,31,2501,enterprise,15,0,0,0
2400,56,7590,premium,6,0,0,0
2401,18,11691,basic,53,0,0,0
2402,47,13483,basic,44,8,0,1
2403,56,3139,basic,13,2,0,0
2404,46,5172,basic,8,3,0,0
2405,37,7481,basic,51,5,0,0
2406,61,9462,basic,40,0,0,0
2407,37,14831,enterprise,53,6,0,1
2408,54,10895,basic,11,5,0,0
2409,42,8998,basic,22,7,1,1
2410,19,2790,basic,7,1,0,0
2411,45,3050,premium,25,0,0,0
2412,20,3990,premium,10,7,1,1
2413,66,10590,basic,1,3,0,0
2414,49,6306,basic,30,0,0,0
2415,37,5132,premium,58,5,0,0
2416,43,10711,premium,39,4,0,0
2417,50,12599,basic,45,9,0,1
2418,31,7707,premium,48,9,0,1
2419,32,13464,basic,58,5,0,0
2420,39,11544,basic,8,1,0,0
2421,31,11311,basic,15,7,0,1
2422,57,13278,basic,37,2,0,0
2423,23,4389,basic,49,8,0,1
2424,60,11858,basic,46,6,0,1
2425,36,14450,premium,43,3,1,1
2426,47,14899,basic,19,9,1,1
2427,26,9514,enterprise,22,5,0,0
2428,38,11806,basic,5,3,0,0
2429,57,13551,basic,19,1,0,0
2430,32,13078,enterprise,10,6,0,1
2431,24,13671,premium,56,2,0,0
2432,45,12820,premium,6,1,0,0
2433,26,6957,premium,22,1,0,0
2434,34,11493,basic,53,6,0,1
2435,41,7335,basic,57,9,0,1
2436,47,12423,basic,23,2,0,0
2437,51,12533,basic,28,2,0,0
2438,53,14150,basic,31,6,0,1
2439,61,9648,basic,49,1,0,0
2440,21,8177,enterprise,46,0,1,1
2441,36,4152,premium,31,6,0,1
2442,18,10297,premium,22,5,0,0
2443,18,9363,premium,22,0,0,0
2444,29,8694,basic,39,2,0,0
2445,49,10792,basic,50,1,0,0
2446,64,13063,premium,5,6,0,1
2447,58,3932,premium,46,6,0,1
2448,51,7607,basic,29,7,0,1
2449,58,11389,basic,9,0,0,0
2450,26,12656,basic,6,8,0,1
2451,61,12119,basic,20,2,0,0
2452,64,12391,basic,15,9,0,1
2453,22,13115,basic,7,8,1,1
2454,42,14504,premium,18,4,0,0
2455,61,9904,enterprise,50,7,0,1
2456,42,5235,basic,43,6,1,1
2457,61,9326,premium,13,7,0,1
2458,66,11225,premium,40,0,0,0
2459,42,3309,basic,27,0,0,0
2460,21,11839,premium,45,9,0,1
2461,35,9074,basic,15,7,0,1
2462,29,14171,basic,4,6,0,1
2463,42,4753,basic,19,3,1,1
2464,48,13789,enterprise,59,4,0,0
2465,42,7824,enterprise,33,3,0,0
2466,28,9455,basic,4,4,0,0
2467,33,10580,basic,58,6,0,1
2468,53,9528,basic,49,7,0,1
2469,19,13749,premium,33,3,0,0
2470,29,4174,basic,44,8,0,1
2471,64,11488,basic,11,0,1,1
2472,23,14674,premium,35,8,0,1
2473,39,4861,basic,54,6,0,1
2474,28,5315,basic,26,5,0,0
2475,23,8175,basic,3,3,0,0
2476,39,11421,basic,45,3,0,0
2477,45,14466,basic,44,3,0,0
2478,27,12345,basic,44,9,0,1
2479,22,12322,basic,39,0,0,0
2480,25,7735,enterprise,9,6,0,1
2481,51,10390,basic,7,9,0,1
2482,62,4745,enterprise,47,5,0,0
2483,27,8020,basic,51,6,0,1
2484,34,4456,premium,5,5,0,0
2485,35,2352,basic,35,5,1,1
2486,36,13134,premium,30,6,0,1
2487,30,12461,basic,21,9,0,1
2488,20,8639,basic,39,7,0,1
2489,45,2188,basic,54,8,0,1
2490,36,3171,basic,49,5,0,0
2491,35,3453,enterprise,10,7,0,1
2492,31,11321,enterprise,28,8,0,1
2493,66,4645,premium,56,2,0,0
2494,49,5252,basic,14,8,0,1
2495,39,13194,premium,51,6,0,1
2496,28,13393,premium,29,4,0,0
2497,59,11919,basic,31,7,1,1
2498,64,6024,basic,15,1,0,0
2499,19,9539,premium,55,6,0,1
2500,66,4603,basic,32,5,0,0
2501,54,13152,basic,34,8,0,1
2502,23,3103,premium,28,6,1,1
2503,57,11677,basic,6,5,0,0
2504,23,8649,basic,47,5,0,0
2505,20,11847,basic,20,5,0,0
2506,23,7859,premium,15,8,0,1
2507,41,4055,enterprise,47,7,0,1
2508,50,11767,premium,12,0,0,0
2509,39,10204,premium,41,5,0,0
2510,24,8039,basic,28,2,0,0
2511,28,6845,premium,48,1,0,0
2512,62,6469,basic,3,8,0,1
2513,68,8254,basic,46,8,0,1
2514,57,5401,premium,14,9,0,1
2515,23,5670,premium,52,3,0,0
2516,60,5615,basic,21,4,0,0
2517,53,2164,premium,1,7,0,1
2518,45,14062,premium,29,1,0,0
2519,25,5075,basic,4,0,0,0
2520,69,4146,basic,16,4,0,0
2521,41,3965,basic,43,6,0,1
2522,20,14846,basic,34,4,0,0
2523,28,8197,basic,42,2,0,0
2524,38,6249,basic,52,5,0,0
2525,21,7250,basic,28,9,1,1
2526,34,3149,basic,33,2,0,0
2527,42,6077,premium,4,4,1,1
2528,67,5232,premium,17,3,1,1
2529,22,12441,basic,43,2,0,0
2530,47,2759,basic,4,6,0,1
2531,65,7530,basic,22,3,0,0
2532,59,12270,basic,9,6,0,1
2533,66,12836,basic,51,0,0,0
2534,26,8663,basic,34,6,0,1
2535,59,4892,basic,39,1,0,0
2536,68,6380,enterprise,41,3,0,0
2537,34,4889,basic,14,8,0,1
2538,43,10606,premium,3,3,0,0
2539,45,5804,basic,24,6,0,1
2540,43,10198,basic,11,3,0,0
2541,33,10524,enterprise,19,9,1,1
2542,68,14218,basic,19,9,0,1
2543,67,6814,premium,47,9,0,1
2544,37,14496,enterprise,19,3,0,0
2545,59,7209,basic,9,3,0,0
2546,38,10848,basic,57,6,0,1
2547,59,10601,basic,3,8,0,1
2548,48,12631,basic,13,5,0,0
2549,42,8098,basic,21,7,0,1
2550,24,12301,basic,4,8,0,1
2551,52,6619,premium,54,7,0,1
2552,34,8386,premium,21,3,0,0
2553,29,8495,basic,47,2,0,0
2554,28,11157,basic,8,4,0,0
2555,69,10038,premium,31,5,0,0
2556,23,3017,enterprise,8,8,0,1
2557,59,12517,basic,14,3,1,1
2558,63,11854,basic,25,1,1,1
2559,19,3359,premium,51,3,0,0
2560,48,14503,premium,19,5,0,0
2561,48,10589,enterprise,45,2,0,0
2562,36,3104,basic,6,3,0,0
2563,52,8388,basic,15,2,1,1
2564,39,12869,basic,36,9,0,1
2565,40,5637,basic,28,5,0,0
2566,40,14128,premium,30,7,0,1
2567,59,7439,basic,41,5,0,0
2568,50,4940,premium,5,0,0,0
2569,37,6633,enterprise,42,2,0,0
2570,66,8822,enterprise,51,8,0,1
2571,59,10945,premium,46,5,0,0
2572,66,14062,enterprise,17,7,0,1
2573,55,4533,basic,21,7,0,1
2574,38,14482,basic,57,5,0,0
2575,58,8860,basic,47,5,0,0
2576,35,3662,enterprise,55,2,0,0
2577,32,14044,enterprise,54,2,0,0
2578,41,6537,basic,26,1,0,0
2579,68,10067,basic,8,2,0,0
2580,47,11075,basic,14,6,0,1
2581,37,2174,basic,18,9,0,1
2582,42,4880,premium,50,4,1,1
2583,33,10923,basic,17,6,0,1
2584,52,6222,premium,22,8,0,1
2585,36,2121,basic,51,6,0,1
2586,46,2302,basic,10,2,1,1
2587,37,12743,basic,40,2,1,1
2588,34,3995,enterprise,33,6,0,1
2589,68,3305,premium,59,2,0,0
2590,35,9310,basic,29,2,0,0
2591,21,3546,basic,31,5,0,0
2592,37,10490,enterprise,51,6,0,1
2593,45,9073,premium,59,2,0,0
2594,22,10435,premium,44,0,0,0
2595,33,8390,premium,42,7,1,1
2596,26,12118,premium,52,3,0,0
2597,44,10381,basic,58,6,0,1
2598,55,7398,premium,44,1,1,1
2599,68,2199,basic,18,3,0,0
2600,38,5555,basic,38,6,0,1
2601,62,3708,enterprise,14,1,0,0
2602,29,2202,enterprise,30,3,0,0
2603,58,5551,basic,27,7,0,1
2604,47,4686,basic,59,7,0,1
2605,57,2997,premium,33,3,0,0
2606,57,6061,enterprise,57,1,0,0
2607,45,8585,premium,48,0,0,0
2608,31,4316,basic,51,5,0,0
2609,45,5550,basic,10,6,0,1
2610,60,2261,premium,46,5,0,0
2611,68,2655,premium,15,4,0,0
2612,66,4046,premium,35,0,0,0
2613,27,7888,premium,29,2,0,0
2614,49,10659,basic,16,0,0,0
2615,23,12248,basic,59,4,0,0
2616,52,10184,premium,52,3,0,0
2617,69,10019,basic,34,0,1,1
2618,20,14163,premium,1,6,0,1
2619,52,5323,premium,11,3,1,1
2620,67,12376,premium,14,9,0,1
2621,62,14179,basic,58,4,0,0
2622,38,9380,premium,24,0,0,0
2623,23,12927,basic,3,7,0,1
2624,66,3788,basic,35,7,0,1
2625,65,13424,basic,57,9,1,1
2626,48,9332,basic,34,6,0,1
2627,68,4879,enterprise,27,3,0,0
2628,18,2800,enterprise,11,6,1,1
2629,50,11359,basic,52,7,1,1
2630,20,7601,premium,7,5,0,0
2631,66,6030,basic,56,7,0,1
2632,53,7073,premium,14,9,0,1
2633,65,14883,premium,9,7,0,1
2634,47,7561,basic,21,5,1,1
2635,22,3024,basic,1,4,1,1
2636,19,5637,basic,1,8,0,1
2637,35,3889,basic,12,8,0,1
2638,56,10915,enterprise,41,2,0,0
2639,25,12405,basic,49,0,1,1
2640,62,12932,basic,15,8,1,1
2641,30,10227,basic,39,2,0,0
2642,43,11990,enterprise,21,9,1,1
2643,28,7424,basic,26,0,0,0
2644,42,10160,premium,20,9,1,1
2645,41,3390,premium,53,6,0,1
2646,18,8998,basic,31,3,0,0
2647,47,9247,basic,30,0,0,0
2648,58,2404,basic,51,8,0,1
2649,66,9128,basic,39,1,0,0
2650,35,11398,premium,9,0,0,0
2651,63,6778,premium,12,7,0,1
2652,63,9084,basic,21,6,0,1
2653,69,5718,basic,6,1,0,0
2654,37,5519,basic,41,3,0,0
2655,62,3683,basic,30,6,0,1
2656,47,6261,premium,3,6,0,1
2657,21,12441,premium,24,3,0,0
2658,32,14162,premium,49,4,0,0
2659,52,10263,basic,54,0,0,0
2660,26,10116,basic,57,0,0,0
2661,40,9979,basic,55,9,0,1
2662,58,8186,enterprise,36,2,0,0
2663,25,7499,premium,55,9,0,1
2664,43,10071,enterprise,57,0,0,0
2665,29,12197,basic,38,9,0,1
2666,45,7378,basic,25,4,0,0
2667,30,9356,premium,57,8,0,1
2668,68,8112,basic,25,8,0,1
2669,21,5711,premium,10,3,0,0
2670,68,5774,basic,7,7,0,1
2671,59,3024,enterprise,34,3,0,0
2672,62,7718,basic,3,7,0,1
2673,62,11261,enterprise,7,9,0,1
2674,27,10912,basic,15,8,0,1
2675,66,14813,basic,32,7,0,1
2676,48,2519,basic,29,3,0,0
2677,68,11888,basic,31,1,0,0
2678,63,12335,enterprise,30,5,0,0
2679,48,7673,enterprise,59,1,0,0
2680,37,5678,enterprise,13,5,0,0
2681,24,6642,enterprise,28,8,1,1
2682,23,10873,premium,37,1,0,0
2683,38,13208,basic,17,9,0,1
2684,60,10355,premium,11,5,1,1
2685,44,8684,basic,3,0,0,0
2686,43,10484,premium,20,7,0,1
2687,30,2917,basic,15,0,0,0
2688,47,9905,premium,12,6,0,1
2689,51,2547,basic,17,5,0,0
2690,69,14468,basic,42,7,0,1
2691,55,13559,basic,49,3,0,0
2692,49,8608,basic,31,1,0,0
2693,65,6863,basic,4,3,1,1
2694,40,11520,basic,44,7,0,1
2695,66,10288,basic,9,9,0,1
2696,37,11170,basic,4,2,1,1
2697,24,8702,basic,34,3,0,0
2698,39,5071,premium,26,8,0,1
2699,24,2952,basic,19,3,0,0
2700,24,5682,basic,58,2,0,0
2701,63,8876,basic,6,8,0,1
2702,59,7512,basic,4,4,1,1
2703,29,8582,basic,35,5,0,0
2704,61,5610,premium,25,4,0,0
2705,21,14192,basic,48,6,0,1
2706,32,6767,basic,3,2,0,0
2707,54,13000,basic,25,7,0,1
2708,33,7082,basic,9,3,0,0
2709,55,7766,basic,3,5,0,0
2710,63,9850,premium,28,1,0,0
2711,21,5420,basic,44,0,1,1
2712,19,4858,premium,10,5,0,0
2713,66,6929,basic,50,1,1,1
2714,45,12455,basic,31,9,0,1
2715,44,3879,basic,29,9,0,1
2716,42,7687,basic,55,3,0,0
2717,40,10737,basic,20,2,0,0
2718,53,11181,premium,12,5,0,0
2719,48,7647,premium,47,2,0,0
2720,26,3058,basic,7,8,0,1
2721,50,2206,basic,52,1,0,0
2722,52,8109,premium,49,4,0,0
2723,23,12530,basic,58,1,0,0
2724,37,2366,basic,28,8,0,1
2725,59,13537,premium,37,1,0,0
2726,50,10786,basic,53,4,0,0
2727,25,2104,basic,8,8,0,1
2728,20,6468,basic,19,4,1,1
2729,48,4866,premium,28,1,1,1
2730,42,14340,basic,38,1,0,0
2731,67,9212,premium,41,6,0,1
2732,45,6213,basic,55,1,0,0
2733,66,5614,basic,29,3,0,0
2734,29,9329,basic,11,6,0,1
2735,41,2066,premium,12,3,1,1
2736,25,5346,basic,48,8,1,1
2737,47,4150,premium,28,6,0,1
2738,27,10061,basic,38,1,0,0
2739,43,10699,basic,34,8,0,1
2740,35,8071,basic,48,9,0,1
2741,27,3820,basic,13,2,0,0
2742,23,6818,basic,11,3,0,0
2743,44,12957,premium,44,3,0,0
2744,67,4647,enterprise,26,4,1,1
2745,28,4123,premium,49,4,0,0
2746,39,3449,basic,8,8,0,1
2747,29,12617,basic,17,6,1,1
2748,60,3558,premium,57,8,0,1
2749,39,9561,basic,50,3,0,0
2750,68,14987,premium,4,5,0,0
2751,30,10343,premium,49,1,0,0
2752,22,7360,basic,4,2,0,0
2753,48,4688,enterprise,8,5,1,1
2754,51,2025,premium,53,1,0,0
2755,69,4022,basic,8,9,0,1
2756,63,14388,enterprise,18,2,0,0
2757,63,3866,basic,8,1,0,0
2758,50,2259,basic,36,7,1,1
2759,36,12608,basic,4,0,0,0
2760,40,7441,basic,17,3,0,0
2761,24,6640,basic,20,1,0,0
2762,40,11327,enterprise,39,6,0,1
2763,36,8799,basic,30,8,1,1
2764,19,13889,basic,12,1,0,0
2765,28,8078,premium,28,4,0,0
2766,45,11267,basic,28,4,0,0
2767,37,13425,premium,21,6,0,1
2768,69,8027,basic,32,3,0,0
2769,42,5695,enterprise,20,5,0,0
2770,67,14667,premium,20,5,0,0
2771,52,4948,basic,47,0,1,1
2772,20,2511,basic,15,5,0,0
2773,28,9515,basic,20,5,0,0
2774,54,14829,enterprise,9,9,0,1
2775,46,3123,premium,42,5,0,0
2776,33,13042,basic,42,8,0,1
2777,45,12795,basic,41,3,0,0
2778,64,14076,premium,10,6,0,1
2779,38,7480,basic,27,9,0,1
2780,20,5312,premium,18,1,0,0
2781,34,8657,premium,46,5,0,0
2782,66,3851,basic,20,9,1,1
2783,57,12957,basic,25,5,0,0
2784,61,10623,basic,27,8,1,1
2785,65,8283,basic,45,4,0,0
2786,24,8706,enterprise,42,8,0,1
2787,32,11257,premium,49,6,0,1
2788,21,8801,premium,26,4,0,0
2789,18,12917,basic,49,2,0,0
2790,61,14020,basic,52,1,0,0
2791,66,14347,premium,31,2,1,1
2792,26,10061,basic,41,7,0,1
2793,55,11653,basic,54,4,0,0
2794,45,6043,basic,50,3,0,0
2795,21,2495,premium,17,4,0,0
2796,65,7200,premium,43,3,0,0
2797,63,13332,basic,27,8,1,1
2798,47,3735,premium,9,3,0,0
2799,54,9094,basic,22,4,0,0
2800,38,4500,basic,58,5,0,0
2801,59,7580,basic,57,6,0,1
2802,41,3863,premium,47,3,0,0
2803,69,11551,basic,59,0,0,0
2804,21,12533,basic,34,6,0,1
2805,26,11858,basic,45,5,0,0
2806,68,11163,premium,10,6,1,1
2807,33,5056,premium,18,5,0,0
2808,34,8894,basic,11,5,0,0
2809,59,3362,enterprise,56,9,0,1
2810,27,6866,basic,37,0,0,0
2811,44,8575,basic,56,0,1,1
2812,32,10690,basic,25,9,1,1
2813,28,3258,premium,24,8,0,1
2814,68,12567,basic,40,4,0,0
2815,28,7965,basic,34,5,0,0
2816,22,13456,basic,22,4,0,0
2817,53,8857,basic,19,9,0,1
2818,63,9111,premium,31,4,0,0
2819,24,11003,enterprise,5,7,0,1
2820,54,12658,basic,12,3,0,0
2821,46,4049,premium,3,3,0,0
2822,61,8646,basic,10,6,0,1
2823,24,2389,basic,12,3,0,0
2824,68,8168,basic,5,0,0,0
2825,50,12575,enterprise,4,1,0,0
2826,61,13250,basic,49,8,1,1
2827,36,5685,premium,11,3,0,0
2828,67,7022,basic,33,1,0,0
2829,50,9170,premium,6,9,0,1
2830,24,7146,basic,56,9,0,1
2831,65,4315,enterprise,15,4,0,0
2832,59,5963,premium,45,6,0,1
2833,33,7252,basic,38,7,0,1
2834,46,8743,premium,46,0,0,0
2835,38,13969,premium,38,2,0,0
2836,46,9083,basic,31,5,0,0
2837,68,7032,basic,46,5,0,0
2838,64,10585,premium,49,3,0,0
2839,29,12049,premium,23,0,0,0
2840,68,7596,basic,56,9,0,1
2841,40,8360,premium,59,6,0,1
2842,54,4831,basic,43,7,0,1
2843,57,13242,basic,55,4,0,0
2844,43,13268,basic,7,5,0,0
2845,41,4273,basic,32,4,0,0
2846,41,6498,basic,39,4,0,0
2847,62,5535,basic,55,6,1,1
2848,38,13998,basic,8,9,0,1
2849,32,2847,basic,48,7,0,1
2850,36,4695,premium,5,6,0,1
2851,28,6093,basic,22,0,0,0
2852,38,9280,premium,41,5,0,0
2853,23,5236,basic,18,9,0,1
2854,22,8975,basic,50,3,0,0
2855,55,11713,basic,55,5,0,0
2856,22,12772,premium,10,3,0,0
2857,47,3287,basic,16,1,0,0
2858,58,3805,basic,5,7,0,1
2859,55,3237,premium,42,3,0,0
2860,41,13829,premium,53,5,0,0
2861,28,10477,premium,36,5,1,1
2862,66,8908,basic,8,8,0,1
2863,61,12281,basic,11,9,0,1
2864,49,9619,basic,3,5,0,0
2865,22,5060,premium,29,0,1,1
2866,19,8632,basic,43,5,0,0
2867,34,11141,basic,9,8,0,1
2868,26,2468,basic,51,4,0,0
2869,62,9882,basic,15,5,0,0
2870,28,8462,premium,31,7,0,1
2871,32,2903,basic,40,4,1,1
2872,68,5426,basic,32,4,1,1
2873,60,7830,basic,29,4,0,0
2874,29,6454,basic,20,8,0,1
2875,37,5770,basic,26,4,0,0
2876,44,10438,basic,15,3,0,0
2877,52,7256,premium,18,5,0,0
2878,66,8470,premium,45,6,1,1
2879,63,12378,enterprise,53,9,0,1
2880,68,3211,enterprise,51,8,0,1
2881,20,6678,basic,20,7,0,1
2882,30,2949,basic,19,7,0,1
2883,47,14055,basic,4,4,0,0
2884,20,4413,premium,17,3,0,0
2885,36,12658,basic,35,5,0,0
2886,25,4481,basic,16,7,0,1
2887,66,6212,basic,44,5,0,0
2888,21,9907,basic,3,2,0,0
2889,25,12807,premium,25,0,0,0
2890,28,4311,premium,17,0,0,0
2891,25,4770,basic,30,4,0,0
2892,47,13462,enterprise,2,7,0,1
2893,36,6185,basic,25,7,1,1
2894,65,4726,basic,47,8,0,1
2895,31,11665,basic,51,7,0,1
2896,45,3184,premium,16,0,1,1
2897,52,13270,basic,26,8,1,1
2898,50,13384,basic,41,9,0,1
2899,59,13134,enterprise,28,8,0,1
2900,28,5839,basic,33,4,0,0
2901,44,3484,basic,21,2,0,0
2902,59,7530,premium,50,9,0,1
2903,62,6349,enterprise,38,1,1,1
2904,50,14467,premium,57,7,0,1
2905,51,10212,enterprise,47,9,0,1
2906,62,14276,basic,22,9,0,1
2907,50,11761,premium,20,5,0,0
2908,67,11293,premium,6,8,0,1
2909,24,3453,basic,37,8,0,1
2910,36,2896,basic,45,9,1,1
2911,23,2604,enterprise,21,3,0,0
2912,22,9713,basic,2,6,0,1
2913,42,4622,basic,49,8,0,1
2914,29,14858,premium,14,2,1,1
2915,39,3724,enterprise,35,2,0,0
2916,40,14309,enterprise,4,3,0,0
2917,50,10679,premium,4,3,0,0
2918,67,3378,basic,53,7,0,1
2919,62,2759,enterprise,40,9,0,1
2920,37,7147,basic,1,1,0,0
2921,34,6406,premium,6,3,0,0
2922,58,6101,basic,30,9,1,1
2923,24,8871,premium,41,5,1,1
2924,46,3686,basic,26,2,0,0
2925,39,3682,premium,52,6,1,1
2926,27,11032,basic,39,8,0,1
2927,50,14874,basic,37,3,0,0
2928,34,5560,basic,18,4,1,1
2929,27,14115,basic,41,6,0,1
2930,51,6483,premium,52,8,0,1
2931,27,6366,basic,3,5,0,0
2932,52,3174,basic,44,9,0,1
2933,26,7503,basic,52,7,0,1
2934,40,8473,basic,26,4,1,1
2935,60,10629,premium,46,4,0,0
2936,29,4056,basic,22,6,0,1
2937,57,4453,basic,12,0,0,0
2938,55,7617,basic,49,2,0,0
2939,64,2905,basic,19,2,0,0
2940,26,3863,premium,45,8,0,1
2941,55,10177,basic,19,8,0,1
2942,66,14400,basic,24,8,0,1
2943,57,9448,premium,41,1,0,0
2944,27,3884,basic,21,2,0,0
2945,60,14882,basic,48,3,0,0
2946,23,8784,basic,3,0,0,0
2947,48,11318,enterprise,1,2,0,0
2948,43,4560,basic,5,4,0,0
2949,45,9519,basic,16,8,0,1
2950,45,2992,enterprise,4,1,1,1
2951,19,10134,premium,23,8,1,1
2952,44,4630,premium,2,8,0,1
2953,66,13823,premium,45,1,0,0
2954,40,2712,basic,10,2,0,0
2955,32,10484,premium,58,4,1,1
2956,69,3812,premium,51,9,0,1
2957,23,10932,basic,41,7,0,1
2958,43,8415,basic,48,9,1,1
